======================================================================
  FILMN9 — DCF 밸류에이션용 애널리스트 리포트 다운로드 체크리스트
  전체 634개  (코어 443 / 확장 191)
  사용법: PDF 받으면 [ ] -> [O] 로 표시
======================================================================

■ 코어 (시총 5천억+) — 443개  ★최우선
----------------------------------------------------------------------
[ ] 359. 명인제약  (317450)  | KOSPI | 시총 6,869억
[ ] 360. 미코  (059090)  | KOSDAQ | 시총 6,850억
[ ] 361. 엠앤씨솔루션  (484870)  | KOSPI | 시총 6,847억
[ ] 362. 안랩  (053800)  | KOSDAQ | 시총 6,787억
[ ] 363. TKG휴켐스  (069260)  | KOSPI | 시총 6,778억
[ ] 364. 인벤티지랩  (389470)  | KOSDAQ | 시총 6,774억
[ ] 365. 일동제약  (249420)  | KOSPI | 시총 6,755억
[ ] 366. 빙그레  (005180)  | KOSPI | 시총 6,729억
[ ] 367. 에코프로에이치엔  (383310)  | KOSDAQ | 시총 6,691억
[ ] 368. RF머트리얼즈  (327260)  | KOSDAQ | 시총 6,677억
[ ] 369. 대상  (001680)  | KOSPI | 시총 6,670억
[ ] 370. 젬백스  (082270)  | KOSDAQ | 시총 6,649억
[ ] 371. 마키나락스  (477850)  | KOSDAQ | 시총 6,648억
[ ] 372. 위메이드  (112040)  | KOSDAQ | 시총 6,634억
[ ] 373. 에프에스티  (036810)  | KOSDAQ | 시총 6,603억
[ ] 374. 뉴로메카  (348340)  | KOSDAQ | 시총 6,589억
[ ] 375. LF  (093050)  | KOSPI | 시총 6,579억
[ ] 376. GKL  (114090)  | KOSPI | 시총 6,563억
[ ] 377. 코오롱생명과학  (102940)  | KOSDAQ | 시총 6,499억
[ ] 378. 코세스  (089890)  | KOSDAQ | 시총 6,493억
[ ] 379. JW중외제약  (001060)  | KOSPI | 시총 6,473억
[ ] 380. 넥센타이어  (002350)  | KOSPI | 시총 6,417억
[ ] 381. 한국쉘석유  (002960)  | KOSPI | 시총 6,396억
[ ] 382. 동원시스템즈  (014820)  | KOSPI | 시총 6,364억
[ ] 383. 금양  (001570)  | KOSPI | 시총 6,333억
[ ] 384. 이엔에프테크놀로지  (102710)  | KOSDAQ | 시총 6,280억
[ ] 385. CJ4우(전환)  (00104K)  | KOSPI | 시총 6,264억
[ ] 386. 애경케미칼  (161000)  | KOSPI | 시총 6,251억
[ ] 387. 한국피아이엠  (448900)  | KOSDAQ | 시총 6,202억
[ ] 388. 네오셈  (253590)  | KOSDAQ | 시총 6,194억
[ ] 389. 카프로  (006380)  | KOSPI | 시총 6,185억
[ ] 390. 인바디  (041830)  | KOSDAQ | 시총 6,181억
[ ] 391. 동성화인텍  (033500)  | KOSDAQ | 시총 6,148억
[ ] 392. 광전자  (017900)  | KOSPI | 시총 6,130억
[ ] 393. 토모큐브  (475960)  | KOSDAQ | 시총 6,096억
[ ] 394. 이녹스첨단소재  (272290)  | KOSDAQ GLOBAL | 시총 6,041억
[ ] 395. 천보  (278280)  | KOSDAQ | 시총 5,999억
[ ] 396. 켐트로닉스  (089010)  | KOSDAQ | 시총 5,987억
[ ] 397. KG스틸  (016380)  | KOSPI | 시총 5,931억
[ ] 398. 와이지-원  (019210)  | KOSDAQ | 시총 5,925억
[ ] 399. 성우하이텍  (015750)  | KOSDAQ | 시총 5,912억
[ ] 400. 아이쓰리시스템  (214430)  | KOSDAQ | 시총 5,904억
[ ] 401. 덕산하이메탈  (077360)  | KOSDAQ | 시총 5,902억
[ ] 402. E1  (017940)  | KOSPI | 시총 5,893억
[ ] 403. 하나투어  (039130)  | KOSPI | 시총 5,871억
[ ] 404. 디어유  (376300)  | KOSDAQ | 시총 5,852억
[ ] 405. 한화갤러리아  (452260)  | KOSPI | 시총 5,835억
[ ] 406. SOOP  (067160)  | KOSDAQ GLOBAL | 시총 5,793억
[ ] 407. 티에프이  (425420)  | KOSDAQ | 시총 5,741억
[ ] 408. 미원상사  (002840)  | KOSPI | 시총 5,724억
[ ] 409. 예스티  (122640)  | KOSDAQ | 시총 5,697억
[ ] 410. 파이버프로  (368770)  | KOSDAQ | 시총 5,687억
[ ] 411. 케이아이엔엑스  (093320)  | KOSDAQ | 시총 5,602억
[ ] 412. 현대힘스  (460930)  | KOSDAQ | 시총 5,596억
[ ] 413. 코미팜  (041960)  | KOSDAQ | 시총 5,527억
[ ] 414. 고려제강  (002240)  | KOSPI | 시총 5,494억
[ ] 415. 티엠씨  (217590)  | KOSPI | 시총 5,493억
[ ] 416. PS일렉트로닉스  (332570)  | KOSDAQ | 시총 5,493억
[ ] 417. 코스모화학  (005420)  | KOSPI | 시총 5,450억
[ ] 418. 동국제강  (460860)  | KOSPI | 시총 5,432억
[ ] 419. 현대그린푸드  (453340)  | KOSPI | 시총 5,429억
[ ] 420. 인텍플러스  (064290)  | KOSDAQ | 시총 5,416억
[ ] 421. 더블유씨피  (393890)  | KOSDAQ GLOBAL | 시총 5,408억
[ ] 422. 원익머트리얼즈  (104830)  | KOSDAQ | 시총 5,384억
[ ] 423. 한선엔지니어링  (452280)  | KOSDAQ | 시총 5,380억
[ ] 424. 한양이엔지  (045100)  | KOSDAQ | 시총 5,355억
[ ] 425. 한라캐스트  (125490)  | KOSDAQ | 시총 5,351억
[ ] 426. 에이디테크놀로지  (200710)  | KOSDAQ | 시총 5,331억
[ ] 427. 서울바이오시스  (092190)  | KOSDAQ | 시총 5,284억
[ ] 428. 신풍제약  (019170)  | KOSPI | 시총 5,273억
[ ] 429. 서희건설  (035890)  | KOSDAQ | 시총 5,240억
[ ] 430. 엠케이전자  (033160)  | KOSDAQ | 시총 5,202억
[ ] 431. 아이센스  (099190)  | KOSDAQ | 시총 5,139억
[ ] 432. 일진하이솔루스  (271940)  | KOSPI | 시총 5,131억
[ ] 433. 에스비비테크  (389500)  | KOSDAQ | 시총 5,118억
[ ] 434. DI동일  (001530)  | KOSPI | 시총 5,117억
[ ] 435. 맵스리얼티  (094800)  | KOSPI | 시총 5,106억
[ ] 436. 채비  (0011T0)  | KOSDAQ | 시총 5,099억
[ ] 437. 쿠쿠홈시스  (284740)  | KOSPI | 시총 5,093억
[ ] 438. 태영건설  (009410)  | KOSPI | 시총 5,074억
[ ] 439. 명신산업  (009900)  | KOSPI | 시총 5,058억
[ ] 440. 흥아해운  (003280)  | KOSPI | 시총 5,049억
[ ] 441. 미원에스씨  (268280)  | KOSPI | 시총 5,020억
[ ] 442. 네패스아크  (330860)  | KOSDAQ | 시총 5,020억
[ ] 443. 카페24  (042000)  | KOSDAQ | 시총 5,017억

■ 확장 (시총 3천억+) — 191개
----------------------------------------------------------------------
[ ] 444. HLB이노베이션  (024850)  | KOSDAQ | 시총 4,985억
[ ] 445. 바이오노트  (377740)  | KOSPI | 시총 4,982억
[ ] 446. 디케이티  (290550)  | KOSDAQ | 시총 4,970억
[ ] 447. 에코마케팅  (230360)  | KOSDAQ | 시총 4,960억
[ ] 448. 신성이엔지  (011930)  | KOSPI | 시총 4,940억
[ ] 449. 한글과컴퓨터  (030520)  | KOSDAQ GLOBAL | 시총 4,933억
[ ] 450. 신세계인터내셔날  (031430)  | KOSPI | 시총 4,898억
[ ] 451. 한섬  (020000)  | KOSPI | 시총 4,875억
[ ] 452. 율촌화학  (008730)  | KOSPI | 시총 4,871억
[ ] 453. 아난티  (025980)  | KOSDAQ | 시총 4,865억
[ ] 454. 메디포스트  (078160)  | KOSDAQ | 시총 4,830억
[ ] 455. 유니드  (014830)  | KOSPI | 시총 4,825억
[ ] 456. 한양디지텍  (078350)  | KOSDAQ | 시총 4,810억
[ ] 457. 큐로셀  (372320)  | KOSDAQ | 시총 4,804억
[ ] 458. 아이엠바이오로직스  (493280)  | KOSDAQ | 시총 4,797억
[ ] 459. 부광약품  (003000)  | KOSPI | 시총 4,790억
[ ] 460. 한중엔시에스  (107640)  | KOSDAQ | 시총 4,786억
[ ] 461. 큐렉소  (060280)  | KOSDAQ | 시총 4,757억
[ ] 462. 빛과전자  (069540)  | KOSDAQ | 시총 4,719억
[ ] 463. 아이씨티케이  (456010)  | KOSDAQ | 시총 4,715억
[ ] 464. 알멕  (354320)  | KOSDAQ | 시총 4,678억
[ ] 465. 다날  (064260)  | KOSDAQ | 시총 4,660억
[ ] 466. 보성파워텍  (006910)  | KOSDAQ | 시총 4,658억
[ ] 467. 인화정공  (101930)  | KOSDAQ | 시총 4,653억
[ ] 468. 브이티  (018290)  | KOSDAQ | 시총 4,651억
[ ] 469. 한국기업평가  (034950)  | KOSDAQ | 시총 4,595억
[ ] 470. 시노펙스  (025320)  | KOSDAQ | 시총 4,590억
[ ] 471. 이뮨온시아  (424870)  | KOSDAQ | 시총 4,578억
[ ] 472. 티앤엘  (340570)  | KOSDAQ | 시총 4,560억
[ ] 473. 한전산업  (130660)  | KOSPI | 시총 4,551억
[ ] 474. 퍼스텍  (010820)  | KOSPI | 시총 4,550억
[ ] 475. 동화기업  (025900)  | KOSDAQ GLOBAL | 시총 4,520억
[ ] 476. 삼천리  (004690)  | KOSPI | 시총 4,519억
[ ] 477. 펌텍코리아  (251970)  | KOSDAQ | 시총 4,495억
[ ] 478. 에스티아이  (039440)  | KOSDAQ | 시총 4,451억
[ ] 479. NICE  (034310)  | KOSPI | 시총 4,440억
[ ] 480. 삼양사  (145990)  | KOSPI | 시총 4,440억
[ ] 481. 케이카  (381970)  | KOSPI | 시총 4,433억
[ ] 482. 네오티스  (085910)  | KOSDAQ | 시총 4,403억
[ ] 483. 프로티나  (468530)  | KOSDAQ | 시총 4,370억
[ ] 484. 쏘카  (403550)  | KOSPI | 시총 4,345억
[ ] 485. 툴젠  (199800)  | KOSDAQ | 시총 4,328억
[ ] 486. 유티아이  (179900)  | KOSDAQ | 시총 4,324억
[ ] 487. 펨트론  (168360)  | KOSDAQ | 시총 4,322억
[ ] 488. 감성코퍼레이션  (036620)  | KOSDAQ | 시총 4,322억
[ ] 489. 오이솔루션  (138080)  | KOSDAQ | 시총 4,301억
[ ] 490. 오픈엣지테크놀로지  (394280)  | KOSDAQ | 시총 4,263억
[ ] 491. 삼양바이오팜  (0120G0)  | KOSPI | 시총 4,261억
[ ] 492. 가비아  (079940)  | KOSDAQ | 시총 4,248억
[ ] 493. 에치에프알  (230240)  | KOSDAQ | 시총 4,239억
[ ] 494. 월덱스  (101160)  | KOSDAQ | 시총 4,235억
[ ] 495. 조광피혁  (004700)  | KOSPI | 시총 4,216억
[ ] 496. 우주일렉트로  (065680)  | KOSDAQ | 시총 4,209억
[ ] 497. 하이록코리아  (013030)  | KOSDAQ | 시총 4,195억
[ ] 498. DB  (012030)  | KOSPI | 시총 4,194억
[ ] 499. 네오위즈  (095660)  | KOSDAQ | 시총 4,182억
[ ] 500. 메가스터디교육  (215200)  | KOSDAQ GLOBAL | 시총 4,172억
[ ] 501. 프레스티지바이오파마  (950210)  | KOSPI | 시총 4,165억
[ ] 502. 아세아  (002030)  | KOSPI | 시총 4,159억
[ ] 503. 한스바이오메드  (042520)  | KOSDAQ | 시총 4,150억
[ ] 504. 아모텍  (052710)  | KOSDAQ | 시총 4,150억
[ ] 505. 티로보틱스  (117730)  | KOSDAQ | 시총 4,126억
[ ] 506. INVENI  (015360)  | KOSPI | 시총 4,120억
[ ] 507. 인투셀  (287840)  | KOSDAQ | 시총 4,078억
[ ] 508. 신도리코  (029530)  | KOSPI | 시총 4,071억
[ ] 509. 우진  (105840)  | KOSPI | 시총 4,060억
[ ] 510. 신라젠  (215600)  | KOSDAQ | 시총 4,060억
[ ] 511. 한텍  (098070)  | KOSDAQ | 시총 4,048억
[ ] 512. 엘티씨  (170920)  | KOSDAQ | 시총 4,041억
[ ] 513. 세아제강  (306200)  | KOSPI | 시총 4,033억
[ ] 514. 덴티움  (145720)  | KOSPI | 시총 4,027억
[ ] 515. 디아이티  (110990)  | KOSDAQ | 시총 4,026억
[ ] 516. KCC글라스  (344820)  | KOSPI | 시총 4,025억
[ ] 517. HLB생명과학  (067630)  | KOSDAQ | 시총 3,999억
[ ] 518. TCC스틸  (002710)  | KOSPI | 시총 3,995억
[ ] 519. 저스템  (417840)  | KOSDAQ | 시총 3,980억
[ ] 520. 엔젤로보틱스  (455900)  | KOSDAQ | 시총 3,963억
[ ] 521. 화신  (010690)  | KOSPI | 시총 3,956억
[ ] 522. 국일제지  (078130)  | KOSDAQ | 시총 3,940억
[ ] 523. 휴온스글로벌  (084110)  | KOSDAQ | 시총 3,931억
[ ] 524. 신대양제지  (016590)  | KOSPI | 시총 3,929억
[ ] 525. 한솔테크닉스  (004710)  | KOSPI | 시총 3,921억
[ ] 526. 제주항공  (089590)  | KOSPI | 시총 3,919억
[ ] 527. 동아에스티  (170900)  | KOSPI | 시총 3,891억
[ ] 528. 한솔아이원스  (114810)  | KOSDAQ | 시총 3,884억
[ ] 529. HLB제약  (047920)  | KOSDAQ | 시총 3,867억
[ ] 530. 풀무원  (017810)  | KOSPI | 시총 3,865억
[ ] 531. 삼영무역  (002810)  | KOSPI | 시총 3,850억
[ ] 532. 티이엠씨  (425040)  | KOSDAQ | 시총 3,847억
[ ] 533. 넥스틸  (092790)  | KOSPI | 시총 3,825억
[ ] 534. 비츠로넥스텍  (488900)  | KOSDAQ | 시총 3,816억
[ ] 535. 엠씨넥스  (097520)  | KOSPI | 시총 3,811억
[ ] 536. 엑시콘  (092870)  | KOSDAQ | 시총 3,811억
[ ] 537. 파인엠텍  (441270)  | KOSDAQ | 시총 3,785억
[ ] 538. 오킨스전자  (080580)  | KOSDAQ | 시총 3,784억
[ ] 539. 미래반도체  (254490)  | KOSDAQ | 시총 3,783억
[ ] 540. 수산인더스트리  (126720)  | KOSPI | 시총 3,779억
[ ] 541. 에스바이오메딕스  (304360)  | KOSDAQ | 시총 3,753억
[ ] 542. DSC인베스트먼트  (241520)  | KOSDAQ | 시총 3,751억
[ ] 543. AP시스템  (265520)  | KOSDAQ | 시총 3,748억
[ ] 544. 애경산업  (018250)  | KOSPI | 시총 3,740억
[ ] 545. 제우스  (079370)  | KOSDAQ | 시총 3,738억
[ ] 546. 지엔씨에너지  (119850)  | KOSDAQ | 시총 3,734억
[ ] 547. 덕산테코피아  (317330)  | KOSDAQ | 시총 3,704억
[ ] 548. 메카로  (241770)  | KOSDAQ | 시총 3,700억
[ ] 549. 켄코아에어로스페이스  (274090)  | KOSDAQ | 시총 3,673억
[ ] 550. 유바이오로직스  (206650)  | KOSDAQ | 시총 3,672억
[ ] 551. 뉴파워프라즈마  (144960)  | KOSDAQ | 시총 3,670억
[ ] 552. 서연이화  (200880)  | KOSPI | 시총 3,662억
[ ] 553. 현대코퍼레이션  (011760)  | KOSPI | 시총 3,658억
[ ] 554. 페니트리움바이오  (187660)  | KOSDAQ | 시총 3,655억
[ ] 555. 삼립  (005610)  | KOSPI | 시총 3,646억
[ ] 556. 에이팩트  (200470)  | KOSDAQ | 시총 3,643억
[ ] 557. 이수화학  (005950)  | KOSPI | 시총 3,636억
[ ] 558. 아세아시멘트  (183190)  | KOSPI | 시총 3,636억
[ ] 559. 트리니티항공  (091810)  | KOSPI | 시총 3,613억
[ ] 560. 디바이스  (187870)  | KOSDAQ | 시총 3,573억
[ ] 561. HEM파마  (376270)  | KOSDAQ | 시총 3,566억
[ ] 562. 포스코스틸리온  (058430)  | KOSPI | 시총 3,564억
[ ] 563. 한세실업  (105630)  | KOSPI | 시총 3,544억
[ ] 564. 필에너지  (378340)  | KOSDAQ | 시총 3,538억
[ ] 565. 드림시큐리티  (203650)  | KOSDAQ | 시총 3,528억
[ ] 566. 휴온스  (243070)  | KOSDAQ | 시총 3,522억
[ ] 567. 한라IMS  (092460)  | KOSDAQ | 시총 3,516억
[ ] 568. 케이씨  (029460)  | KOSPI | 시총 3,516억
[ ] 569. 싸이맥스  (160980)  | KOSDAQ | 시총 3,507억
[ ] 570. 넥센  (005720)  | KOSPI | 시총 3,499억
[ ] 571. 파트론  (091700)  | KOSDAQ GLOBAL | 시총 3,495억
[ ] 572. 삼양컴텍  (484590)  | KOSDAQ | 시총 3,495억
[ ] 573. 에이스침대  (003800)  | KOSDAQ | 시총 3,482억
[ ] 574. 남해화학  (025860)  | KOSPI | 시총 3,478억
[ ] 575. 큐라클  (365270)  | KOSDAQ | 시총 3,476억
[ ] 576. 사피엔반도체  (452430)  | KOSDAQ | 시총 3,467억
[ ] 577. 위메이드맥스  (101730)  | KOSDAQ | 시총 3,461억
[ ] 578. 삼양엔씨켐  (482630)  | KOSDAQ | 시총 3,450억
[ ] 579. 넥스트바이오메디컬  (389650)  | KOSDAQ | 시총 3,447억
[ ] 580. 바이오플러스  (099430)  | KOSDAQ | 시총 3,427억
[ ] 581. 광동제약  (009290)  | KOSPI | 시총 3,411억
[ ] 582. 드림텍  (192650)  | KOSPI | 시총 3,411억
[ ] 583. 케이프  (064820)  | KOSDAQ | 시총 3,398억
[ ] 584. 롯데이노베이트  (286940)  | KOSPI | 시총 3,397억
[ ] 585. 퓨쳐켐  (220100)  | KOSDAQ | 시총 3,387억
[ ] 586. 우리로  (046970)  | KOSDAQ | 시총 3,379억
[ ] 587. 타이거일렉  (219130)  | KOSDAQ | 시총 3,359억
[ ] 588. 유니셈  (036200)  | KOSDAQ | 시총 3,355억
[ ] 589. 퍼시스  (016800)  | KOSPI | 시총 3,346억
[ ] 590. 칩스앤미디어  (094360)  | KOSDAQ | 시총 3,310억
[ ] 591. 디아이씨  (092200)  | KOSPI | 시총 3,298억
[ ] 592. 지노믹트리  (228760)  | KOSDAQ | 시총 3,296억
[ ] 593. 엠로  (058970)  | KOSDAQ | 시총 3,282억
[ ] 594. 카나프테라퓨틱스  (0082N0)  | KOSDAQ | 시총 3,271억
[ ] 595. 상아프론테크  (089980)  | KOSDAQ | 시총 3,270억
[ ] 596. 에이직랜드  (445090)  | KOSDAQ | 시총 3,267억
[ ] 597. 슈어소프트테크  (298830)  | KOSDAQ | 시총 3,261억
[ ] 598. 웹젠  (069080)  | KOSDAQ GLOBAL | 시총 3,255억
[ ] 599. 현대퓨처넷  (126560)  | KOSPI | 시총 3,249억
[ ] 600. 에코아이  (448280)  | KOSDAQ | 시총 3,248억
[ ] 601. 유니테스트  (086390)  | KOSDAQ | 시총 3,244억
[ ] 602. 이엠티  (232530)  | KONEX | 시총 3,233억
[ ] 603. SIMPAC  (009160)  | KOSPI | 시총 3,229억
[ ] 604. 메디아나  (041920)  | KOSDAQ | 시총 3,229억
[ ] 605. 인탑스  (049070)  | KOSDAQ | 시총 3,228억
[ ] 606. 제이에스코퍼레이션  (194370)  | KOSPI | 시총 3,227억
[ ] 607. 아스테라시스  (450950)  | KOSDAQ | 시총 3,221억
[ ] 608. 컴투스  (078340)  | KOSDAQ GLOBAL | 시총 3,210억
[ ] 609. 이노스페이스  (462350)  | KOSDAQ | 시총 3,210억
[ ] 610. LIG아큐버  (073490)  | KOSDAQ | 시총 3,209억
[ ] 611. KG케미칼  (001390)  | KOSPI | 시총 3,207억
[ ] 612. 에이블씨엔씨  (078520)  | KOSPI | 시총 3,205억
[ ] 613. 진에어  (272450)  | KOSPI | 시총 3,200억
[ ] 614. 삼영  (003720)  | KOSPI | 시총 3,199억
[ ] 615. DS단석  (017860)  | KOSPI | 시총 3,193억
[ ] 616. LB세미콘  (061970)  | KOSDAQ | 시총 3,177억
[ ] 617. 한국철강  (104700)  | KOSPI | 시총 3,168억
[ ] 618. 진성티이씨  (036890)  | KOSDAQ | 시총 3,153억
[ ] 619. 대한제강  (084010)  | KOSPI | 시총 3,152억
[ ] 620. PKC  (001340)  | KOSPI | 시총 3,139억
[ ] 621. 아이엘  (307180)  | KOSDAQ | 시총 3,124억
[ ] 622. 삼목에스폼  (018310)  | KOSDAQ | 시총 3,116억
[ ] 623. 한국정보통신  (025770)  | KOSDAQ | 시총 3,115억
[ ] 624. 한국토지신탁  (034830)  | KOSPI | 시총 3,108억
[ ] 625. 콜마비앤에이치  (200130)  | KOSDAQ GLOBAL | 시총 3,095억
[ ] 626. 휴메딕스  (200670)  | KOSDAQ | 시총 3,083억
[ ] 627. 씨메스로보틱스  (475400)  | KOSDAQ | 시총 3,080억
[ ] 628. 지씨셀  (144510)  | KOSDAQ | 시총 3,078억
[ ] 629. 아세아제지  (002310)  | KOSPI | 시총 3,077억
[ ] 630. 국도화학  (007690)  | KOSPI | 시총 3,075억
[ ] 631. 하림  (136480)  | KOSDAQ | 시총 3,069억
[ ] 632. 스틱인베스트먼트  (026890)  | KOSPI | 시총 3,059억
[ ] 633. 나무기술  (242040)  | KOSDAQ | 시총 3,038억
[ ] 634. 나라스페이스테크놀로지  (478340)  | KOSDAQ | 시총 3,005억
